classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (micrometers squared),Cellular surface area (micrometers squared),Radial proximity (unitless),Apical proximity (unitless)
Tom20,AICS-11_9_1,27.90072,64.071,53.48773224,126.0314016,0.1423965,-0.06701217
Tom20,AICS-11_9_2,32.64732,82.02816,59.63458344,149.87373,0.210252,-0.000678987
Tom20,AICS-11_9_3,28.28952,66.52152,53.67825576,121.0710156,0.1573159,0.02255513
Tom20,AICS-11_9_5,19.59552,49.70376,43.653492,119.61264,0.3054159,0.04012233
Tom20,AICS-11_9_6,26.91468,73.41408,50.11583376,134.211528,0.2670484,0.02268334
Tom20,AICS-11_9_7,14.77224,40.2732,35.07326388,96.95657892,0.2120178,-0.003327777
Tom20,AICS-11_9_8,10.95768,105.71904,38.5087866,162.2839488,0.8076302,0.02200797
Tom20,AICS-11_9_9,27.14796,70.43976,57.81915084,159.7913592,0.2757159,0.1012212
Tom20,AICS-11_10_1,28.72584,63.63036,53.83612908,131.5836816,0.08224276,0.01020129
Tom20,AICS-11_10_2,29.14488,78.96204,53.81611992,155.4461472,0.3881364,-0.00528733
Tom20,AICS-11_10_3,23.16384,53.12196,50.9019528,138.7823232,0.1189683,0.07411002
Tom20,AICS-11_10_4,19.20456,49.14216,43.63209768,106.9970916,0.2764191,-0.08995096
Tom20,AICS-11_10_5,13.19868,39.69432,32.91412536,86.18707632,0.3547878,0.1081874
Tom20,AICS-11_11_1,24.8886,61.75872,50.83743228,119.8994496,0.2975747,0.007017487
Tom20,AICS-11_11_2,27.15012,61.35912,51.84582876,110.5149208,0.2136757,0.06204859
Tom20,AICS-11_12_2,22.97808,59.15268,46.9486014,124.5310056,0.2484325,0.04902086
Tom20,AICS-11_12_3,24.24816,59.09004,53.17446492,140.9094168,0.2437424,-0.07783901
Tom20,AICS-11_12_6,15.2658,47.41308,34.9258782,101.2508426,0.3388912,-0.06829522
Tom20,AICS-11_12_7,34.0092,93.62412,66.08946396,162.7601412,0.2879118,0.01130461
Tom20,AICS-11_12_8,11.47392,43.41168,28.77078588,94.6135866,0.4410979,0.07901061
Tom20,AICS-11_13_1,29.65356,63.98568,54.18846024,133.0866384,0.151746,-0.00621995
Tom20,AICS-11_13_2,30.01968,67.54644,55.0930512,138.54219,0.2682412,-0.03413148
Tom20,AICS-11_13_3,17.8416,50.85504,38.10529764,100.4908205,0.3188746,-0.006479253
Tom20,AICS-11_13_4,22.81284,51.2406,49.85630832,117.7626948,0.2175165,0.05786438
Tom20,AICS-11_13_6,19.21536,45.2574,41.4629604,108.0336802,0.2628164,0.02177331
Tom20,AICS-11_13_7,20.1042,53.53776,40.92154908,104.4456502,0.3445237,0.01276698
Tom20,AICS-11_13_8,19.77372,43.56936,43.53822108,107.9560879,0.1871846,0.06278714
Tom20,AICS-11_14_1,20.82024,52.68132,43.23593028,121.6826976,0.2024383,0.05067153
Tom20,AICS-11_14_2,25.09488,56.89008,50.190225,116.5374684,0.2226383,-0.110583
Tom20,AICS-11_14_3,25.64892,61.64532,51.58927152,140.4239124,0.2655819,-0.09672598
Tom20,AICS-11_14_4,24.75792,56.70864,48.0155238,116.81613,0.2539496,-0.01602759
Tom20,AICS-11_14_5,14.71068,36.4932,35.91231,75.2407272,0.2138585,-0.05157243
Tom20,AICS-11_14_6,25.91244,62.15724,52.36663728,118.1420424,0.2567863,-0.09883194
Tom20,AICS-11_14_7,17.73684,44.307,38.89365156,98.13278928,0.2944438,-0.1191725
Tom20,AICS-11_14_8,19.81908,49.63248,41.29064184,104.9454834,0.3143099,-0.004240839
Tom20,AICS-11_15_1,7.6518,45.04572,23.05606968,92.07214392,0.6536456,0.0463993
Tom20,AICS-11_15_2,15.84792,87.12684,59.29306584,131.7369804,0.6722084,-0.005025487
Tom20,AICS-11_15_3,7.89156,39.69216,23.24052876,77.29168356,0.6063079,0.1098377
Tom20,AICS-11_15_4,18.78768,43.14708,40.48925112,92.40461724,0.2799083,-0.133157
Tom20,AICS-11_15_5,18.9594,54.3996,41.4242574,133.8480108,0.3401456,0.04692831
Tom20,AICS-11_15_6,15.50232,47.65608,36.53224476,111.5673164,0.4272542,0.111127
Tom20,AICS-11_15_7,19.68624,47.31372,42.16105776,96.62467596,0.3180388,0.01666275
Tom20,AICS-11_16_1,24.27948,67.07448,55.08620688,135.4496748,0.3061851,0.03406959
Tom20,AICS-11_16_2,30.3102,75.64752,56.36839944,146.3256252,0.2795177,0.04160779
Tom20,AICS-11_16_3,34.73388,85.4226,59.89948656,163.684008,0.2747972,-0.01093232
Tom20,AICS-11_16_4,14.8608,44.15256,34.52334372,96.79400304,0.4376927,0.06187753
Tom20,AICS-11_16_5,9.75348,44.7552,26.14080936,79.63059024,0.5657274,0.03076021
Tom20,AICS-11_16_6,22.6206,57.96684,46.6654002,109.0574298,0.2480739,0.02266065
Tom20,AICS-11_16_7,17.14716,48.14532,41.57259756,114.8872307,0.306338,0.005317857
Tom20,AICS-11_17_1,31.76712,81.78624,59.54464116,171.255828,0.2742491,-0.1177652
Tom20,AICS-11_17_3,18.63648,48.5244,41.08755876,109.3371972,0.2627992,-0.09694928
Tom20,AICS-11_17_4,17.7768,45.684,43.37557536,105.7816195,0.1847603,0.05261203
Tom20,AICS-11_17_5,17.80596,38.93508,39.3927864,94.74566568,0.1323882,0.05729008
Tom20,AICS-11_18_1,25.81524,63.38844,49.24044756,140.4013308,0.1667767,0.03761533
Tom20,AICS-11_18_3,22.96188,62.0136,61.82734992,131.1303036,0.2706795,0.000739735
Tom20,AICS-11_18_4,28.57572,59.97132,55.67833368,119.2266576,0.1276513,0.1291609
Tom20,AICS-11_18_5,17.0316,48.72852,43.31606004,111.4911792,0.2633835,0.07367899
Tom20,AICS-11_18_6,31.9896,93.65112,61.3438476,208.705782,0.3261349,-0.02313298
Tom20,AICS-11_18_7,28.728,73.62684,64.9339728,156.4723296,0.2702982,-0.08944371
Tom20,AICS-11_19_1,34.62372,78.95124,63.75531804,150.67107,0.3014336,0.05711542
Tom20,AICS-11_19_3,20.763,43.67844,46.41324288,104.592512,0.244492,-0.008429534
Tom20,AICS-11_19_4,19.7154,44.54352,43.13915532,111.2545846,0.2342153,0.03497815
Tom20,AICS-11_19_5,16.93224,41.04432,38.09875596,97.50155208,0.225287,0.06627223
Tom20,AICS-11_19_6,17.78436,36.14868,42.911151,93.92736204,0.2115572,-0.001864354
Tom20,AICS-11_20_1,24.867,63.37116,51.65684172,158.0714328,0.2369612,-0.03044258
Tom20,AICS-11_20_2,31.47336,81.73764,58.86327048,169.9345716,0.3065254,0.03719717
Tom20,AICS-11_20_3,10.38204,48.47904,26.90704728,90.44818932,0.5552334,-0.008656909
Tom20,AICS-11_20_5,10.54296,53.07336,27.35633964,94.91737896,0.5845164,-0.04059733
Tom20,AICS-11_21_2,15.47532,47.62152,36.52997496,97.70242356,0.3042234,0.05439594
Tom20,AICS-11_21_3,19.3212,43.69248,43.3596402,108.139802,0.1478644,-0.1396711
Tom20,AICS-11_21_4,23.35176,54.65556,50.6903958,128.2072668,0.2164695,0.01834573
Tom20,AICS-11_21_5,17.42688,40.8618,43.4568342,107.2478056,0.1304091,-0.03155568
Tom20,AICS-11_21_6,27.46764,69.88032,55.31319852,150.7412592,0.3126958,-0.00885796
Tom20,AICS-11_21_9,25.5096,63.73944,50.62656204,134.2739184,0.1891949,0.02477475
Tom20,AICS-11_21_11,19.4616,44.78112,44.0649078,116.6082396,0.08701696,-0.002803892
Tom20,AICS-11_21_12,10.9296,53.892,27.8901966,95.73728892,0.5863157,0.04593845
Tom20,AICS-11_22_2,24.0786,64.99548,51.09833124,129.1383504,0.2996742,-0.007485182
Tom20,AICS-11_22_3,18.90216,48.2922,44.92197264,121.5591972,0.3440022,-0.006042825
Tom20,AICS-11_22_4,14.03352,47.34936,33.82916904,104.9086544,0.445346,-0.06195809
Tom20,AICS-11_22_5,27.96444,80.33148,55.9386972,185.0453868,0.3384071,-0.06275526
Tom20,AICS-11_22_6,11.05056,50.598,28.01621124,106.7445618,0.5605679,-0.1176841
Tom20,AICS-11_22_7,11.5128,43.76484,28.80439056,95.077266,0.4810943,-0.001152887
Tom20,AICS-11_23_2,20.061,48.67344,43.6015776,116.1488321,0.1936533,-0.02621288
Tom20,AICS-11_23_3,24.01812,58.24224,50.16743388,130.7266284,0.2583278,0.04788233
Tom20,AICS-11_23_4,18.86328,50.28696,42.02116824,112.6502671,0.2657498,-0.07349191
Tom20,AICS-11_23_6,19.85688,50.69736,43.676481,115.2926402,0.3329061,0.03844907
Tom20,AICS-11_23_7,20.34396,52.20288,45.21205308,120.536274,0.2601103,-0.01207224
Tom20,AICS-11_23_8,18.40968,45.18072,40.48220892,111.3634069,0.2332487,0.03858214
Tom20,AICS-11_23_9,26.73648,68.49144,50.78670516,135.89118,0.317598,-0.04323939
Tom20,AICS-11_24_1,30.32316,86.3568,59.08654896,184.1131392,0.3883192,-0.0844823
Tom20,AICS-11_24_2,26.53668,59.08248,53.8311006,132.866526,0.1698749,-0.05938048
Tom20,AICS-11_24_4,19.47888,44.6202,42.13052604,93.35207832,0.3308756,0.002068888
Tom20,AICS-11_24_6,17.82,43.2702,39.3995958,95.12246412,0.2365762,0.01067485
Tom20,AICS-11_25_1,27.64044,61.31808,52.5824196,123.6823332,0.1970916,-0.03728932
Tom20,AICS-11_25_2,26.49024,68.56596,56.58089928,160.3930308,0.3264604,-0.003538203
Tom20,AICS-11_25_3,31.1634,66.21804,61.30976568,123.5078496,0.1124645,0.0471466
Tom20,AICS-11_25_4,21.4488,52.21152,43.1397024,104.6124746,0.2314302,-0.08806755
Tom20,AICS-11_25_5,19.93248,48.43152,43.3407252,103.9514041,0.244984,0.0188251
Tom20,AICS-11_25_6,22.68,61.52328,46.45620612,130.688682,0.3619267,0.05914811
Tom20,AICS-11_25_7,21.519,49.85064,48.60397236,119.756976,0.1881096,0.07864005
Tom20,AICS-11_26_2,19.54044,48.17124,42.7658256,106.8597512,0.244255,-0.01561911
Tom20,AICS-11_26_3,18.67536,48.04056,41.981115,110.5236857,0.2781904,0.07549254
Tom20,AICS-11_26_4,28.65348,71.03052,53.92094976,131.949876,0.2506221,0.02212695
Tom20,AICS-11_26_5,8.74692,40.77108,25.0325766,82.47162324,0.5769958,-0.05321684
Tom20,AICS-11_26_6,27.70308,70.0974,54.48644424,156.6031632,0.236768,-0.0562456
Tom20,AICS-11_26_7,18.19692,50.7546,43.21319736,116.215215,0.3132543,-0.02298802
Tom20,AICS-11_26_8,17.38908,48.43152,40.33483488,99.12144432,0.2640552,0.04160307
Tom20,AICS-11_26_9,17.71524,37.7838,41.3177514,88.68449652,0.04449235,-0.0601308
Tom20,AICS-11_26_10,9.67896,47.16144,26.7086202,93.3160176,0.5652222,0.07973274
Tom20,AICS-11_27_1,13.49136,24.80976,33.58013124,69.58784268,0.0662856,0.07102975
Tom20,AICS-11_27_2,15.03252,32.37084,34.86987816,79.85617344,0.1495477,0.0104767
Tom20,AICS-11_27_3,14.8014,33.64956,37.01032284,76.35635136,0.245106,-0.06315038
Tom20,AICS-11_27_4,17.35776,45.79524,39.60816132,103.9085107,0.3706384,-0.01999223
Tom20,AICS-11_27_5,26.46972,63.6012,54.32460168,131.8873692,0.439599,0.1077929
Tom20,AICS-11_27_6,25.29252,73.45836,83.33520648,138.8705544,0.4036173,0.02699109
Tom20,AICS-11_27_7,21.71016,43.53264,46.32398736,99.62665524,0.2646415,-0.08285234
Tom20,AICS-11_27_8,21.45096,51.75252,46.09694916,110.1563389,0.2913375,0.0641602
Tom20,AICS-11_28_2,30.861,75.33972,60.84715716,144.2189016,0.2481936,0.04297915
Tom20,AICS-11_28_3,24.894,61.13016,52.05077424,135.1035012,0.3178692,0.001648082
Tom20,AICS-11_28_4,28.16208,77.21784,51.86282316,137.5362612,0.3113714,0.009063683
Tom20,AICS-11_28_5,28.99584,65.29464,54.68398668,141.3484776,0.1494578,0.01048357
Tom20,AICS-11_29_1,24.63372,56.90628,49.89128652,113.6999623,0.2352014,-0.09997016
Tom20,AICS-11_29_2,26.1414,57.05532,51.32242452,114.086841,0.09209242,0.02669829
Tom20,AICS-11_29_3,22.38948,49.32684,46.65332952,101.6716985,0.2398365,0.06264531
Tom20,AICS-11_29_4,25.94592,61.2252,50.2779324,118.2870768,0.2073749,-0.03185417
Tom20,AICS-11_29_5,17.77788,49.7286,40.2332526,109.0595832,0.2912903,-0.06768333
Tom20,AICS-11_29_6,19.32228,52.47072,41.62722408,98.75315472,0.3800657,0.03402046
Tom20,AICS-11_29_7,21.10644,52.27848,45.0945822,113.2319878,0.2903141,0.05219933
Tom20,AICS-11_29_8,25.947,60.29208,53.89167516,117.6383796,0.2204009,0.02891104
Tom20,AICS-11_30_2,26.92764,58.2714,62.11163364,139.315668,0.1605159,-0.02146661
Tom20,AICS-11_30_3,24.68232,51.76224,50.72092752,110.4080656,0.1639455,-0.03833618
Tom20,AICS-11_30_4,33.18948,70.19244,64.90275432,135.429072,0.1231821,0.0877874
Tom20,AICS-11_30_5,32.9724,72.73584,61.46573004,139.6612596,0.1760266,0.09870243
Tom20,AICS-11_30_6,12.9654,41.56164,31.87536012,83.50893348,0.3833592,0.07515325
Tom20,AICS-11_30_7,28.95804,61.95636,56.32831128,136.9852236,0.1286315,-0.0869692
Tom20,AICS-11_30_8,18.46908,42.87276,40.22288136,102.989265,0.2067349,0.06237707
Tom20,AICS-11_31_1,22.9986,54.37908,47.262474,119.7352092,0.269873,-0.001445949
Tom20,AICS-11_31_2,26.02908,58.9464,55.03050948,128.3126088,0.1505029,-0.004069046
Tom20,AICS-11_31_3,18.8838,44.84916,43.60779336,92.8430262,0.1633145,-0.01721562
Tom20,AICS-11_31_4,18.88272,45.43668,43.1374908,119.3960196,0.2180737,-0.1232954
Tom20,AICS-11_31_5,24.01812,57.81348,49.14636144,117.5889096,0.270476,-0.03370835
Tom20,AICS-11_31_6,29.95164,70.53264,64.26363684,145.3144584,0.1578799,0.120443
Tom20,AICS-11_31_7,30.56184,81.42768,56.52787908,157.9319856,0.3623881,0.02765609
Tom20,AICS-11_31_8,37.65852,91.89828,65.61966192,177.227148,0.1759019,0.02856198
Tom20,AICS-11_31_9,25.83684,56.3328,50.79861288,120.0801024,0.1849628,-0.03423379
Tom20,AICS-11_32_1,22.29444,58.5846,46.1931072,125.6341284,0.1852434,-0.01268423
Tom20,AICS-11_32_2,17.93664,50.46732,40.62351852,121.7999124,0.3103535,-0.04241375
Tom20,AICS-11_32_3,25.08084,58.22064,51.43423836,140.1535152,0.1529929,0.06308176
Tom20,AICS-11_32_4,19.12248,49.33548,47.61335016,106.922712,0.2482486,-0.03605568
Tom20,AICS-11_32_5,31.63212,88.42176,57.01850508,180.7089048,0.2654305,-0.01133231
Tom20,AICS-11_32_6,18.51336,45.24552,42.72109308,102.0872581,0.2327562,-0.08156849
Tom20,AICS-11_32_7,9.83556,39.98052,25.89308688,76.95735948,0.4853372,0.004544985
Tom20,AICS-11_32_9,6.35148,54.88992,21.2821104,86.65272288,0.7666249,0.01956742
Tom20,AICS-11_33_1,16.3674,55.809,39.04281816,138.5822316,0.4217063,-0.1804202
Tom20,AICS-11_33_2,20.655,53.25804,43.55715936,109.637905,0.2723709,-0.03305493
Tom20,AICS-11_33_3,26.93412,80.433,55.97077704,178.3569264,0.3597587,-0.1260231
Tom20,AICS-11_33_4,27.27216,66.70188,53.33460804,145.023924,0.1787615,-0.00041754
Tom20,AICS-11_33_5,24.48468,63.03528,48.41482236,132.4313064,0.1858524,-0.009671741
Tom20,AICS-11_33_6,23.86692,59.37732,48.08544528,128.5066476,0.2608018,-0.02467863
Tom20,AICS-11_34_1,23.1606,57.32532,53.43057984,135.5523396,0.1969474,-0.05654481
Tom20,AICS-11_34_2,20.6334,61.69284,43.16428608,129.647484,0.3704183,-0.07385399
Tom20,AICS-11_34_3,21.23064,61.803,42.8875218,117.3121104,0.3401323,-0.04786992
Tom20,AICS-11_34_4,18.56952,52.49664,44.38688184,138.023046,0.3126907,-0.02062661
Tom20,AICS-11_34_5,23.93928,61.69068,51.76952856,127.0421028,0.3024126,-0.03337827
Tom20,AICS-11_34_7,25.38,63.93384,60.3655638,129.1350912,0.2757502,-0.01153355
Tom20,AICS-11_35_1,24.17688,54.6696,49.25936256,101.9523505,0.1755996,-0.0531842
Tom20,AICS-11_35_3,22.31604,61.65396,44.95439004,144.0075192,0.2706484,0.08036882
Tom20,AICS-11_35_4,22.94028,55.43316,46.82763852,123.9218844,0.1739599,0.06540834
Tom20,AICS-11_35_5,19.2402,47.11932,40.59377832,102.9361633,0.195441,-0.00679209
Tom20,AICS-11_36_1,34.83324,88.776,63.59255592,157.432164,0.2599413,-0.05252474
Tom20,AICS-11_36_2,20.86344,50.8248,43.7130888,110.1395308,0.2698983,-0.06487656
Tom20,AICS-11_36_3,25.596,62.77716,51.80174808,118.4016144,0.3738276,-0.06745923
Tom20,AICS-11_36_4,22.40568,52.24932,45.22160952,108.2209445,0.1387265,-0.06368534
Tom20,AICS-11_36_5,26.71272,63.29448,53.73467484,108.3130634,0.2112052,-0.04777453
Tom20,AICS-11_36_6,27.93204,72.74772,56.73261504,158.556006,0.3244156,-0.03631939
Tom20,AICS-11_36_7,19.62792,53.94816,45.11092476,124.8767136,0.3012813,0.02591006
Tom20,AICS-11_37_1,28.23876,64.82484,51.95650188,124.9450404,0.2577073,0.006704673
Tom20,AICS-11_37_2,23.60556,52.45128,46.82849988,116.1635218,0.07697842,-0.04403792
Tom20,AICS-11_37_3,30.25404,70.227,62.97482112,129.556692,0.2340371,-0.03047501
Tom20,AICS-11_37_4,23.37228,54.07884,49.04096124,125.0284992,0.2407654,-0.007391821
Tom20,AICS-11_37_6,20.5686,51.07536,45.432957,113.2191372,0.268489,0.08421397
Tom20,AICS-11_38_1,31.64508,60.4206,61.16676828,127.8658656,0.01334489,0.0813567
Tom20,AICS-11_38_2,19.72404,41.3478,43.86447864,101.5080052,0.1510293,-0.01058808
Tom20,AICS-11_38_3,25.12944,65.65428,51.52884828,134.6920272,0.3639953,0.04886489
Tom20,AICS-11_39_1,17.81028,57.80916,40.57958916,129.3412356,0.3556109,-0.02217747
Tom20,AICS-11_39_3,33.44004,72.86868,61.48243344,154.6929228,0.1585917,0.007330372
Tom20,AICS-11_39_6,22.194,54.03348,48.84368652,127.5981456,0.2581993,0.05771001
Tom20,AICS-11_39_7,22.27608,61.77384,51.75052044,146.091894,0.288363,0.06877693
Tom20,AICS-11_39_9,5.65056,76.3776,20.91320388,121.380174,0.8641116,-0.06200783
Tom20,AICS-11_39_11,14.99148,41.10588,37.4139864,101.1608305,0.2790316,0.0756451
Tom20,AICS-11_40_1,18.60948,38.88864,46.02753984,91.31435664,0.09747867,0.06551346
Tom20,AICS-11_40_2,20.31804,48.43368,44.51637684,104.2915016,0.235119,0.05869205
Tom20,AICS-11_40_3,19.96164,47.19924,41.01054852,97.32237756,0.2294203,0.0623098
Tom20,AICS-11_40_4,16.632,38.63052,38.53680408,85.87337832,0.164593,0.07796168
Tom20,AICS-11_40_5,29.22696,68.06808,57.05737104,136.4815608,0.3044937,0.02884218
Tom20,AICS-11_40_6,15.29388,34.50816,38.73229788,75.89558196,0.2118013,-0.04154622
Tom20,AICS-11_40_8,23.25996,52.22556,52.63841964,117.952776,0.3921854,0.007769746
Tom20,AICS-11_41_1,9.67896,37.8918,25.2233562,82.79337612,0.4602432,-0.03109565
Tom20,AICS-11_41_2,21.087,49.05576,43.01865804,104.284669,0.2226939,-0.00624382
Tom20,AICS-11_41_3,22.00284,47.5362,45.32276112,103.787187,0.1546826,-0.008127549
Tom20,AICS-11_41_4,16.81884,42.55092,42.49709292,105.9461626,0.2195418,-0.01942166
Tom20,AICS-11_41_6,15.76152,43.48404,40.22707176,98.25989808,0.2513292,0.04320845
Tom20,AICS-11_41_7,22.6638,66.26448,45.2661558,148.2181728,0.4251701,-0.01015047
Tom20,AICS-11_41_8,18.28116,53.00316,40.07270208,131.2426296,0.3527124,-0.04061367
Tom20,AICS-11_41_9,20.94984,44.54676,45.31552104,90.81531492,0.1310882,0.05734084
Tom20,AICS-11_42_1,18.7542,40.85316,40.28571408,82.754289,0.1419003,0.090405
Tom20,AICS-11_42_2,17.13096,46.85688,44.87331744,101.8296184,0.3110593,0.0112368
Tom20,AICS-11_42_3,21.90672,45.61056,50.35211412,97.10912112,0.0218232,0.06624503
Tom20,AICS-11_42_4,22.04496,45.28548,44.78819412,85.44379248,0.0930941,0.1282083
Tom20,AICS-11_42_5,21.16476,50.38848,44.43911052,129.6320028,0.1460305,0.04114072
Tom20,AICS-11_42_6,17.40528,45.954,39.55664268,112.4587426,0.2246131,-0.006747278
Tom20,AICS-11_42_7,19.48104,49.07088,42.78435648,130.7220888,0.1962165,0.07502037
Tom20,AICS-11_42_8,16.02504,49.3884,37.52678964,126.9162744,0.3770552,-0.06037187
Tom20,AICS-11_42_9,30.62556,75.92292,57.95760864,169.7191152,0.2150185,0.009856327
Tom20,AICS-11_43_1,24.72876,55.20744,51.01277724,120.9284256,0.2466606,0.01425948
Tom20,AICS-11_43_2,24.97824,53.40276,52.51360392,129.819756,0.06994353,0.03480742
Tom20,AICS-11_43_3,21.897,49.83444,46.04640828,96.36322992,0.2111222,0.06899339
Tom20,AICS-11_43_4,23.9976,59.8482,48.65085828,139.8542508,0.2588939,-0.005277728
Tom20,AICS-11_43_5,30.89232,68.81976,57.8794344,122.7535776,0.2390461,0.03654619
Tom20,AICS-11_43_6,21.23712,53.109,44.14245348,109.48293,0.1633102,0.1013369
Tom20,AICS-11_44_1,26.71056,59.04684,52.22496684,131.1372876,0.1690124,-0.01509673
Tom20,AICS-11_44_2,27.37692,63.64008,52.58216352,124.3880664,0.2355543,0.05187296
Tom20,AICS-11_44_3,30.78972,72.48636,54.97609248,133.7774724,0.2355382,0.02367759
Tom20,AICS-11_45_2,23.6304,59.1084,51.24601956,149.6185812,0.2186338,0.03494063
Tom20,AICS-11_45_4,17.78112,37.38528,44.35821252,91.44271092,0.0590013,0.01894914
Tom20,AICS-11_45_6,20.736,50.24052,43.57790184,117.490668,0.1187708,0.03319326
Tom20,AICS-11_45_7,21.63564,55.54224,48.96547584,138.4243932,0.2730906,-0.01089232
Tom20,AICS-11_45_8,17.44524,43.41708,39.58067928,110.6116724,0.2302551,0.009759032
Tom20,AICS-11_45_9,24.19308,65.2212,47.97051192,142.0332588,0.3104731,-0.0176566
Tom20,AICS-11_46_1,21.28896,43.1514,47.23094124,100.3421893,0.1667436,-0.07121017
Tom20,AICS-11_46_2,17.45712,41.27436,38.38658988,97.84557228,0.2459518,-0.0225234
Tom20,AICS-11_46_3,26.23968,60.17436,51.88921104,133.47879,0.2164685,-0.05240476
Tom20,AICS-11_46_4,16.10388,42.3522,39.85970172,111.8943539,0.4069005,-0.192352
Tom20,AICS-11_46_5,17.44956,38.87352,38.77320084,85.87487988,0.1461426,0.008367008
Tom20,AICS-11_46_6,19.46592,43.08876,45.58295004,103.4629432,0.222774,-0.05386027
Tom20,AICS-11_46_7,20.50056,49.15836,42.278517,104.9811134,0.2374891,0.002138913
Tom20,AICS-11_46_8,22.1076,49.43268,46.2237786,98.03164932,0.2696332,-0.01845995
Tom20,AICS-11_47_1,29.41272,68.17716,56.23765896,134.458296,0.2741095,-0.01241864
Tom20,AICS-11_47_2,17.12556,45.3438,42.33944076,101.0419861,0.2711611,0.06308161
Tom20,AICS-11_47_5,20.60748,48.18204,46.357173,119.323386,0.2195193,-0.1337505
Tom20,AICS-11_47_6,26.703,64.10772,55.70027508,150.3869376,0.3392239,0.0186326
Tom20,AICS-11_48_1,23.7168,59.13864,48.10481424,122.5935276,0.4337539,-0.1242075
Tom20,AICS-11_48_2,19.42704,41.85,42.44586528,92.49898272,0.2834247,0.007778854
Tom20,AICS-11_48_4,22.58604,49.26636,47.08568568,110.5429964,0.163566,-0.00382314
Tom20,AICS-11_48_5,17.31024,41.08428,39.92643384,112.5451696,0.2308488,-0.211818
Tom20,AICS-11_49_1,26.19648,64.30536,48.98483316,116.2329194,0.2456139,0.0286205
Tom20,AICS-11_49_2,21.6972,59.25528,47.31209532,144.9120636,0.2613959,0.03426324
Tom20,AICS-11_49_3,17.57484,33.50592,43.85630736,87.82016832,-0.08060255,0.01965396
Tom20,AICS-11_49_4,27.5562,79.50744,65.07783156,213.1815948,0.4447497,-0.08942598
Tom20,AICS-11_49_5,15.91272,45.10404,42.32075856,107.6289457,0.4432073,0.001118637
Tom20,AICS-11_50_1,27.37044,59.64408,51.60050412,135.017016,0.05345476,0.01884264
Tom20,AICS-11_50_3,30.25296,68.8176,56.62968252,147.7846992,0.1445628,0.02872293
Tom20,AICS-11_50_4,26.6652,64.55268,52.73006136,130.9603596,0.3253682,-0.002335619
Tom20,AICS-11_51_1,23.57748,56.83932,45.88827888,104.4302854,0.2963687,0.06290933
Tom20,AICS-11_51_2,22.10112,57.01752,45.03065532,123.2331456,0.3319962,0.01600086
Tom20,AICS-11_51_3,20.63016,48.1842,42.19467408,99.48921012,0.1819588,-0.07128695
Tom20,AICS-11_51_4,19.78128,42.2496,47.48387844,95.79426672,0.1154039,0.0183749
Tom20,AICS-11_51_5,21.84192,51.14232,44.81131116,110.7197266,0.22137,0.05889929
Tom20,AICS-11_51_6,32.71212,77.19408,62.24328204,171.3243876,0.2122778,-0.001094758
Tom20,AICS-11_51_7,23.18652,54.47412,46.0846806,109.2859114,0.2876118,-0.007569311
Tom20,AICS-11_51_8,22.896,52.2126,48.07716924,105.41475,0.1596333,0.09974786
Tom20,AICS-11_52_1,19.7964,47.90556,47.18725632,103.1068057,0.1948342,0.1666254
Tom20,AICS-11_52_2,15.14592,44.7228,36.2854884,96.67790568,0.321419,0.001596316
Tom20,AICS-11_52_6,18.28224,47.2986,40.33886232,103.3556224,0.2986909,-0.03637493
Tom20,AICS-11_52_7,16.71084,43.335,39.18469812,95.78240556,0.3221867,0.0113367
Tom20,AICS-11_52_8,18.31356,41.20848,40.03268376,95.83942992,0.2168964,0.01234595
Tom20,AICS-11_52_9,19.09656,59.39568,42.16026624,131.8536132,0.3994124,0.06699878
Tom20,AICS-11_52_10,16.26048,39.56796,37.63395912,88.57449852,0.1954839,0.07558101
Tom20,AICS-11_53_1,30.44736,71.50032,55.69919256,145.502328,0.2171611,-0.06489797
Tom20,AICS-11_53_2,27.43524,63.79776,52.11269904,132.5542248,0.220085,0.02041303
Tom20,AICS-11_53_3,28.0206,68.82624,53.65606992,133.5879732,0.3278716,0.004042299
Tom20,AICS-11_53_5,18.50364,50.4252,40.04856072,102.8212882,0.3095749,0.04160412
Tom20,AICS-11_53_6,27.6264,65.53764,51.32939688,133.5776136,0.2588601,-0.02591466
Tom20,AICS-11_53_7,31.43556,77.59584,57.94139412,132.6996084,0.2468351,0.04982933
Tom20,AICS-11_54_1,18.954,37.71144,40.7019954,82.8025368,0.02314054,-3.96E-05
Tom20,AICS-11_54_2,16.95816,42.0984,42.9959484,100.1071079,0.2579571,-0.07249994
Tom20,AICS-11_54_3,21.35916,46.46592,46.00495824,114.8271799,0.188326,0.0403746
Tom20,AICS-11_54_4,23.7816,60.52644,47.11036248,121.2571392,0.3375852,-0.0619897
Tom20,AICS-11_54_5,28.3608,63.41004,55.96652844,130.4363268,0.1647876,0.05422443
Tom20,AICS-11_54_6,18.56412,46.50372,43.01504964,103.5562843,0.2977529,-0.04373411
Tom20,AICS-11_54_7,15.92676,34.27596,37.56883332,75.6898566,0.2010193,-0.01673116
Tom20,AICS-11_55_1,29.02608,73.31256,55.9257186,136.4618892,0.2439683,-0.04367956
Tom20,AICS-11_55_2,29.92572,75.0114,56.44284888,153.8234148,0.3368017,-0.05199486
